transaction_id,member_id,branch,transaction_date,transaction_type,amount_kes,balance_after_kes,notes
SAV008149,MEM0351,Mombasa,2024-01-01,Deposit,1520.0,4590.0,Monthly contribution
SAV008150,MEM0351,Mombasa,2024-02-04,Deposit,1630.0,6220.0,Monthly contribution
SAV008151,MEM0351,Mombasa,2024-03-03,Deposit,1370.0,7590.0,Monthly contribution
SAV008152,MEM0351,Mombasa,2024-04-05,Deposit,1410.0,9000.0,Monthly contribution
SAV008153,MEM0351,Mombasa,2024-05-01,Deposit,1400.0,10400.0,Monthly contribution
SAV008154,MEM0351,Mombasa,2024-06-06,Deposit,1390.0,11790.0,Monthly contribution
SAV008155,MEM0351,Mombasa,2024-07-01,Deposit,1520.0,13310.0,Monthly contribution
SAV008156,MEM0351,Mombasa,2024-08-02,Deposit,1360.0,14670.0,Monthly contribution
SAV008157,MEM0351,Mombasa,2024-09-03,Deposit,1540.0,16210.0,Monthly contribution
SAV008158,MEM0351,Mombasa,2024-10-04,Deposit,1360.0,17570.0,Monthly contribution
SAV008159,MEM0351,Mombasa,2024-11-05,Deposit,1450.0,19020.0,Monthly contribution
SAV008160,MEM0351,Mombasa,2024-12-05,Deposit,1490.0,20510.0,Monthly contribution
SAV008162,MEM0352,Nairobi,2023-01-05,Deposit,3180.0,3180.0,Monthly contribution
SAV008163,MEM0352,Nairobi,2023-02-04,Deposit,2770.0,5950.0,Monthly contribution
SAV008164,MEM0352,Nairobi,2023-03-04,Deposit,3160.0,9110.0,Monthly contribution
SAV008165,MEM0352,Nairobi,2023-04-01,Deposit,3160.0,12270.0,Monthly contribution
SAV008166,MEM0352,Nairobi,2023-05-05,Deposit,3100.0,15370.0,Monthly contribution
SAV008167,MEM0352,Nairobi,2023-06-05,Deposit,3140.0,18510.0,Monthly contribution
SAV008168,MEM0353,Mombasa,2023-01-02,Deposit,2000.0,2000.0,Monthly contribution
SAV008169,MEM0353,Mombasa,2023-02-04,Deposit,2170.0,4170.0,Monthly contribution
SAV008170,MEM0353,Mombasa,2023-03-06,Deposit,1930.0,6100.0,Monthly contribution
SAV008171,MEM0353,Mombasa,2023-04-06,Deposit,1980.0,8080.0,Monthly contribution
SAV008172,MEM0353,Mombasa,2023-05-02,Deposit,2050.0,10130.0,Monthly contribution
SAV008173,MEM0353,Mombasa,2023-06-02,Deposit,1860.0,11990.0,Monthly contribution
SAV008174,MEM0353,Mombasa,2023-07-04,Deposit,1840.0,13830.0,Monthly contribution
SAV008175,MEM0353,Mombasa,2023-08-02,Deposit,1910.0,15740.0,Monthly contribution
SAV008176,MEM0353,Mombasa,2023-09-03,Deposit,1820.0,17560.0,Monthly contribution
SAV008177,MEM0353,Mombasa,2023-10-02,Deposit,1800.0,19360.0,Monthly contribution
SAV008178,MEM0353,Mombasa,2023-11-05,Deposit,1880.0,21240.0,Monthly contribution
SAV008179,MEM0353,Mombasa,2023-12-02,Deposit,1880.0,23120.0,Monthly contribution
SAV008193,MEM0353,Mombasa,2023-12-05,Withdrawal,-15000.0,8120.0,Member withdrawal request
SAV008180,MEM0353,Mombasa,2024-01-05,Deposit,1970.0,10090.0,Monthly contribution
SAV008181,MEM0353,Mombasa,2024-02-02,Deposit,1900.0,11990.0,Monthly contribution
SAV008182,MEM0353,Mombasa,2024-03-01,Deposit,1800.0,13790.0,Monthly contribution
SAV008183,MEM0353,Mombasa,2024-04-01,Deposit,1870.0,15660.0,Monthly contribution
SAV008184,MEM0353,Mombasa,2024-05-04,Deposit,1910.0,17570.0,Monthly contribution
SAV008185,MEM0353,Mombasa,2024-06-02,Deposit,2110.0,19680.0,Monthly contribution
SAV008186,MEM0353,Mombasa,2024-07-02,Deposit,1990.0,21670.0,Monthly contribution
SAV008192,MEM0353,Mombasa,2024-07-25,Withdrawal,-25000.0,-3330.0,Member withdrawal request
SAV008187,MEM0353,Mombasa,2024-08-04,Deposit,2170.0,-1160.0,Monthly contribution
SAV008188,MEM0353,Mombasa,2024-09-06,Deposit,1850.0,690.0,Monthly contribution
SAV008189,MEM0353,Mombasa,2024-10-03,Deposit,1980.0,2670.0,Monthly contribution
SAV008190,MEM0353,Mombasa,2024-11-03,Deposit,2050.0,4720.0,Monthly contribution
SAV008191,MEM0353,Mombasa,2024-12-03,Deposit,2140.0,6860.0,Monthly contribution
SAV008194,MEM0354,Kisumu,2023-01-06,Deposit,1010.0,1010.0,Monthly contribution
SAV008195,MEM0354,Kisumu,2023-02-06,Deposit,1040.0,2050.0,Monthly contribution
SAV008196,MEM0354,Kisumu,2023-03-06,Deposit,1020.0,3070.0,Monthly contribution
SAV008197,MEM0354,Kisumu,2023-04-05,Deposit,960.0,4030.0,Monthly contribution
SAV008198,MEM0354,Kisumu,2023-05-02,Deposit,1060.0,5090.0,Monthly contribution
SAV008199,MEM0354,Kisumu,2023-06-01,Deposit,950.0,6040.0,Monthly contribution
SAV008200,MEM0354,Kisumu,2023-07-03,Deposit,990.0,7030.0,Monthly contribution
SAV008201,MEM0354,Kisumu,2023-08-05,Deposit,970.0,8000.0,Monthly contribution
SAV008202,MEM0354,Kisumu,2023-09-06,Deposit,960.0,8960.0,Monthly contribution
SAV008203,MEM0354,Kisumu,2023-10-01,Deposit,1100.0,10060.0,Monthly contribution
SAV008204,MEM0354,Kisumu,2023-11-03,Deposit,1090.0,11150.0,Monthly contribution
SAV008205,MEM0354,Kisumu,2023-12-03,Deposit,1060.0,12210.0,Monthly contribution
SAV008206,MEM0354,Kisumu,2024-01-02,Deposit,920.0,13130.0,Monthly contribution
SAV008207,MEM0354,Kisumu,2024-02-02,Deposit,1010.0,14140.0,Monthly contribution
SAV008208,MEM0354,Kisumu,2024-03-02,Deposit,1080.0,15220.0,Monthly contribution
SAV008209,MEM0354,Kisumu,2024-04-02,Deposit,990.0,16210.0,Monthly contribution
SAV008210,MEM0354,Kisumu,2024-05-06,Deposit,1090.0,17300.0,Monthly contribution
SAV008211,MEM0354,Kisumu,2024-06-03,Deposit,1010.0,18310.0,Monthly contribution
SAV008212,MEM0354,Kisumu,2024-07-04,Deposit,980.0,19290.0,Monthly contribution
SAV008213,MEM0354,Kisumu,2024-08-03,Deposit,980.0,20270.0,Monthly contribution
SAV008214,MEM0354,Kisumu,2024-09-02,Deposit,960.0,21230.0,Monthly contribution
SAV008215,MEM0354,Kisumu,2024-10-04,Deposit,930.0,22160.0,Monthly contribution
SAV008216,MEM0354,Kisumu,2024-11-06,Deposit,1090.0,23250.0,Monthly contribution
SAV008217,MEM0354,Kisumu,2024-12-03,Deposit,910.0,24160.0,Monthly contribution
SAV008218,MEM0355,Mombasa,2023-01-04,Deposit,490.0,490.0,Monthly contribution
SAV008219,MEM0355,Mombasa,2023-02-04,Deposit,470.0,960.0,Monthly contribution
SAV008220,MEM0355,Mombasa,2023-03-03,Deposit,550.0,1510.0,Monthly contribution
SAV008221,MEM0355,Mombasa,2023-04-01,Deposit,540.0,2050.0,Monthly contribution
SAV008222,MEM0355,Mombasa,2023-05-04,Deposit,480.0,2530.0,Monthly contribution
SAV008223,MEM0355,Mombasa,2023-06-04,Deposit,540.0,3070.0,Monthly contribution
SAV008224,MEM0355,Mombasa,2023-07-04,Deposit,540.0,3610.0,Monthly contribution
SAV008225,MEM0355,Mombasa,2023-08-04,Deposit,510.0,4120.0,Monthly contribution
SAV008226,MEM0355,Mombasa,2023-09-02,Deposit,490.0,4610.0,Monthly contribution
SAV008227,MEM0355,Mombasa,2023-10-05,Deposit,480.0,5090.0,Monthly contribution
SAV008228,MEM0355,Mombasa,2023-11-03,Deposit,530.0,5620.0,Monthly contribution
SAV008229,MEM0355,Mombasa,2023-12-03,Deposit,470.0,6090.0,Monthly contribution
SAV008230,MEM0355,Mombasa,2024-01-01,Deposit,510.0,6600.0,Monthly contribution
SAV008231,MEM0355,Mombasa,2024-02-01,Deposit,460.0,7060.0,Monthly contribution
SAV008232,MEM0355,Mombasa,2024-03-01,Deposit,530.0,7590.0,Monthly contribution
SAV008233,MEM0355,Mombasa,2024-04-04,Deposit,470.0,8060.0,Monthly contribution
SAV008234,MEM0355,Mombasa,2024-05-01,Deposit,500.0,8560.0,Monthly contribution
SAV008235,MEM0355,Mombasa,2024-06-06,Deposit,540.0,9100.0,Monthly contribution
SAV008236,MEM0355,Mombasa,2024-07-01,Deposit,510.0,9610.0,Monthly contribution
SAV008237,MEM0355,Mombasa,2024-08-02,Deposit,450.0,10060.0,Monthly contribution
SAV008238,MEM0355,Mombasa,2024-09-03,Deposit,450.0,10510.0,Monthly contribution
SAV008239,MEM0355,Mombasa,2024-10-03,Deposit,550.0,11060.0,Monthly contribution
SAV008240,MEM0355,Mombasa,2024-11-06,Deposit,520.0,11580.0,Monthly contribution
SAV008241,MEM0355,Mombasa,2024-12-05,Deposit,490.0,12070.0,Monthly contribution
SAV008242,MEM0356,Mombasa,2023-01-03,Deposit,1870.0,1870.0,Monthly contribution
SAV008243,MEM0356,Mombasa,2023-02-01,Deposit,1930.0,3800.0,Monthly contribution
SAV008244,MEM0356,Mombasa,2023-03-01,Deposit,2200.0,6000.0,Monthly contribution
SAV008245,MEM0356,Mombasa,2023-04-05,Deposit,2200.0,8200.0,Monthly contribution
SAV008246,MEM0356,Mombasa,2023-05-02,Deposit,1800.0,10000.0,Monthly contribution
SAV008247,MEM0356,Mombasa,2023-06-04,Deposit,2120.0,12120.0,Monthly contribution
SAV008248,MEM0356,Mombasa,2023-07-04,Deposit,2130.0,14250.0,Monthly contribution
SAV008249,MEM0356,Mombasa,2023-08-05,Deposit,1840.0,16090.0,Monthly contribution
SAV008250,MEM0356,Mombasa,2023-09-05,Deposit,1920.0,18010.0,Monthly contribution
SAV008251,MEM0356,Mombasa,2023-10-05,Deposit,1830.0,19840.0,Monthly contribution
SAV008252,MEM0356,Mombasa,2023-11-01,Deposit,1910.0,21750.0,Monthly contribution
SAV008253,MEM0356,Mombasa,2023-12-03,Deposit,1980.0,23730.0,Monthly contribution
SAV008254,MEM0357,Nakuru,2023-01-06,Deposit,470.0,470.0,Monthly contribution
SAV008255,MEM0357,Nakuru,2023-02-04,Deposit,500.0,970.0,Monthly contribution
SAV008256,MEM0357,Nakuru,2023-03-06,Deposit,510.0,1480.0,Monthly contribution
SAV008257,MEM0357,Nakuru,2023-04-04,Deposit,480.0,1960.0,Monthly contribution
SAV008258,MEM0357,Nakuru,2023-05-06,Deposit,540.0,2500.0,Monthly contribution
SAV008259,MEM0357,Nakuru,2023-06-04,Deposit,470.0,2970.0,Monthly contribution
SAV008260,MEM0357,Nakuru,2023-07-03,Deposit,530.0,3500.0,Monthly contribution
SAV008261,MEM0357,Nakuru,2023-08-03,Deposit,550.0,4050.0,Monthly contribution
SAV008262,MEM0357,Nakuru,2023-09-06,Deposit,480.0,4530.0,Monthly contribution
SAV008263,MEM0357,Nakuru,2023-10-04,Deposit,530.0,5060.0,Monthly contribution
SAV008264,MEM0357,Nakuru,2023-11-02,Deposit,530.0,5590.0,Monthly contribution
SAV008279,MEM0357,Nakuru,2023-11-06,Withdrawal,-10000.0,-4410.0,Member withdrawal request
SAV008265,MEM0357,Nakuru,2023-12-03,Deposit,530.0,-3880.0,Monthly contribution
SAV008266,MEM0357,Nakuru,2024-01-02,Deposit,520.0,-3360.0,Monthly contribution
SAV008267,MEM0357,Nakuru,2024-02-02,Deposit,470.0,-2890.0,Monthly contribution
SAV008268,MEM0357,Nakuru,2024-03-01,Deposit,520.0,-2370.0,Monthly contribution
SAV008269,MEM0357,Nakuru,2024-04-05,Deposit,460.0,-1910.0,Monthly contribution
SAV008270,MEM0357,Nakuru,2024-05-02,Deposit,540.0,-1370.0,Monthly contribution
SAV008271,MEM0357,Nakuru,2024-06-04,Deposit,460.0,-910.0,Monthly contribution
SAV008272,MEM0357,Nakuru,2024-07-06,Deposit,460.0,-450.0,Monthly contribution
SAV008278,MEM0357,Nakuru,2024-07-19,Withdrawal,-25000.0,-25450.0,Member withdrawal request
SAV008273,MEM0357,Nakuru,2024-08-03,Deposit,460.0,-24990.0,Monthly contribution
SAV008274,MEM0357,Nakuru,2024-09-05,Deposit,520.0,-24470.0,Monthly contribution
SAV008275,MEM0357,Nakuru,2024-10-04,Deposit,470.0,-24000.0,Monthly contribution
SAV008276,MEM0357,Nakuru,2024-11-01,Deposit,490.0,-23510.0,Monthly contribution
SAV008277,MEM0357,Nakuru,2024-12-06,Deposit,540.0,-22970.0,Monthly contribution
SAV008304,MEM0358,Mombasa,2023-01-03,Withdrawal,-5000.0,-5000.0,Member withdrawal request
SAV008280,MEM0358,Mombasa,2023-01-06,Deposit,2160.0,-2840.0,Monthly contribution
SAV008281,MEM0358,Mombasa,2023-02-02,Deposit,1810.0,-1030.0,Monthly contribution
SAV008282,MEM0358,Mombasa,2023-03-03,Deposit,1960.0,930.0,Monthly contribution
SAV008283,MEM0358,Mombasa,2023-04-01,Deposit,1830.0,2760.0,Monthly contribution
SAV008284,MEM0358,Mombasa,2023-05-03,Deposit,2140.0,4900.0,Monthly contribution
SAV008285,MEM0358,Mombasa,2023-06-04,Deposit,1960.0,6860.0,Monthly contribution
SAV008286,MEM0358,Mombasa,2023-07-04,Deposit,1990.0,8850.0,Monthly contribution
SAV008287,MEM0358,Mombasa,2023-08-03,Deposit,2110.0,10960.0,Monthly contribution
SAV008288,MEM0358,Mombasa,2023-09-03,Deposit,1980.0,12940.0,Monthly contribution
SAV008289,MEM0358,Mombasa,2023-10-06,Deposit,2100.0,15040.0,Monthly contribution
SAV008290,MEM0358,Mombasa,2023-11-03,Deposit,1970.0,17010.0,Monthly contribution
SAV008291,MEM0358,Mombasa,2023-12-05,Deposit,2180.0,19190.0,Monthly contribution
SAV008292,MEM0358,Mombasa,2024-01-02,Deposit,2150.0,21340.0,Monthly contribution
SAV008293,MEM0358,Mombasa,2024-02-02,Deposit,1800.0,23140.0,Monthly contribution
SAV008294,MEM0358,Mombasa,2024-03-04,Deposit,2180.0,25320.0,Monthly contribution
SAV008295,MEM0358,Mombasa,2024-04-03,Deposit,1840.0,27160.0,Monthly contribution
SAV008296,MEM0358,Mombasa,2024-05-02,Deposit,1860.0,29020.0,Monthly contribution
SAV008297,MEM0358,Mombasa,2024-06-05,Deposit,1900.0,30920.0,Monthly contribution
SAV008298,MEM0358,Mombasa,2024-07-03,Deposit,2000.0,32920.0,Monthly contribution
SAV008299,MEM0358,Mombasa,2024-08-06,Deposit,2160.0,35080.0,Monthly contribution
SAV008300,MEM0358,Mombasa,2024-09-01,Deposit,1870.0,36950.0,Monthly contribution
SAV008301,MEM0358,Mombasa,2024-10-06,Deposit,2110.0,39060.0,Monthly contribution
SAV008302,MEM0358,Mombasa,2024-11-03,Deposit,1940.0,41000.0,Monthly contribution
SAV008303,MEM0358,Mombasa,2024-12-03,Deposit,2120.0,43120.0,Monthly contribution
SAV008305,MEM0359,Kisumu,2023-01-05,Deposit,2990.0,2990.0,Monthly contribution
SAV008306,MEM0359,Kisumu,2023-02-02,Deposit,2820.0,5810.0,Monthly contribution
SAV008307,MEM0359,Kisumu,2023-03-06,Deposit,2900.0,8710.0,Monthly contribution
SAV008308,MEM0359,Kisumu,2023-04-06,Deposit,3210.0,11920.0,Monthly contribution
SAV008309,MEM0359,Kisumu,2023-05-05,Deposit,3000.0,14920.0,Monthly contribution
SAV008310,MEM0359,Kisumu,2023-06-05,Deposit,2930.0,17850.0,Monthly contribution
SAV008311,MEM0359,Kisumu,2023-07-05,Deposit,3300.0,21150.0,Monthly contribution
SAV008312,MEM0359,Kisumu,2023-08-02,Deposit,3260.0,24410.0,Monthly contribution
SAV008313,MEM0359,Kisumu,2023-09-06,Deposit,2960.0,27370.0,Monthly contribution
SAV008329,MEM0359,Kisumu,2023-09-29,Withdrawal,-5000.0,22370.0,Member withdrawal request
SAV008314,MEM0359,Kisumu,2023-10-04,Deposit,3180.0,25550.0,Monthly contribution
SAV008315,MEM0359,Kisumu,2023-11-05,Deposit,3280.0,28830.0,Monthly contribution
SAV008316,MEM0359,Kisumu,2023-12-05,Deposit,3030.0,31860.0,Monthly contribution
SAV008317,MEM0359,Kisumu,2024-01-04,Deposit,3300.0,35160.0,Monthly contribution
SAV008318,MEM0359,Kisumu,2024-02-03,Deposit,2730.0,37890.0,Monthly contribution
SAV008319,MEM0359,Kisumu,2024-03-05,Deposit,2710.0,40600.0,Monthly contribution
SAV008320,MEM0359,Kisumu,2024-04-01,Deposit,3080.0,43680.0,Monthly contribution
SAV008321,MEM0359,Kisumu,2024-05-04,Deposit,2980.0,46660.0,Monthly contribution
SAV008322,MEM0359,Kisumu,2024-06-05,Deposit,3260.0,49920.0,Monthly contribution
SAV008323,MEM0359,Kisumu,2024-07-03,Deposit,3040.0,52960.0,Monthly contribution
SAV008324,MEM0359,Kisumu,2024-08-02,Deposit,3200.0,56160.0,Monthly contribution
SAV008325,MEM0359,Kisumu,2024-09-03,Deposit,2970.0,59130.0,Monthly contribution
SAV008326,MEM0359,Kisumu,2024-10-01,Deposit,3230.0,62360.0,Monthly contribution
SAV008327,MEM0359,Kisumu,2024-11-06,Deposit,3190.0,65550.0,Monthly contribution
SAV008328,MEM0359,Kisumu,2024-12-03,Deposit,3240.0,68790.0,Monthly contribution
SAV008330,MEM0360,Kisumu,2023-01-01,Deposit,2010.0,2010.0,Monthly contribution
SAV008331,MEM0360,Kisumu,2023-02-04,Deposit,1890.0,3900.0,Monthly contribution
SAV008332,MEM0360,Kisumu,2023-03-01,Deposit,1900.0,5800.0,Monthly contribution
SAV008333,MEM0360,Kisumu,2023-04-01,Deposit,1970.0,7770.0,Monthly contribution
SAV008334,MEM0360,Kisumu,2023-05-03,Deposit,2120.0,9890.0,Monthly contribution
SAV008335,MEM0360,Kisumu,2023-06-05,Deposit,2010.0,11900.0,Monthly contribution
SAV008354,MEM0360,Kisumu,2023-06-15,Withdrawal,-20000.0,-8100.0,Member withdrawal request
SAV008336,MEM0360,Kisumu,2023-07-01,Deposit,2180.0,-5920.0,Monthly contribution
SAV008337,MEM0360,Kisumu,2023-08-06,Deposit,2000.0,-3920.0,Monthly contribution
SAV008338,MEM0360,Kisumu,2023-09-06,Deposit,2120.0,-1800.0,Monthly contribution
SAV008339,MEM0360,Kisumu,2023-10-05,Deposit,2120.0,320.0,Monthly contribution
SAV008340,MEM0360,Kisumu,2023-11-04,Deposit,2070.0,2390.0,Monthly contribution
SAV008341,MEM0360,Kisumu,2023-12-02,Deposit,2200.0,4590.0,Monthly contribution
SAV008342,MEM0360,Kisumu,2024-01-05,Deposit,2010.0,6600.0,Monthly contribution
SAV008343,MEM0360,Kisumu,2024-02-01,Deposit,1920.0,8520.0,Monthly contribution
SAV008344,MEM0360,Kisumu,2024-03-04,Deposit,2140.0,10660.0,Monthly contribution
SAV008345,MEM0360,Kisumu,2024-04-03,Deposit,2020.0,12680.0,Monthly contribution
SAV008346,MEM0360,Kisumu,2024-05-06,Deposit,1870.0,14550.0,Monthly contribution
SAV008347,MEM0360,Kisumu,2024-06-06,Deposit,1880.0,16430.0,Monthly contribution
SAV008348,MEM0360,Kisumu,2024-07-03,Deposit,1970.0,18400.0,Monthly contribution
SAV008349,MEM0360,Kisumu,2024-08-04,Deposit,2060.0,20460.0,Monthly contribution
SAV008350,MEM0360,Kisumu,2024-09-02,Deposit,1810.0,22270.0,Monthly contribution
SAV008351,MEM0360,Kisumu,2024-10-06,Deposit,2170.0,24440.0,Monthly contribution
SAV008352,MEM0360,Kisumu,2024-11-06,Deposit,1900.0,26340.0,Monthly contribution
SAV008353,MEM0360,Kisumu,2024-12-03,Deposit,1920.0,28260.0,Monthly contribution
SAV008355,MEM0361,Nairobi,2023-01-02,Deposit,1410.0,1410.0,Monthly contribution
SAV008356,MEM0361,Nairobi,2023-02-03,Deposit,1460.0,2870.0,Monthly contribution
SAV008357,MEM0361,Nairobi,2023-03-05,Deposit,1440.0,4310.0,Monthly contribution
SAV008358,MEM0361,Nairobi,2023-04-06,Deposit,1560.0,5870.0,Monthly contribution
SAV008359,MEM0361,Nairobi,2023-05-02,Deposit,1370.0,7240.0,Monthly contribution
SAV008360,MEM0361,Nairobi,2023-06-01,Deposit,1610.0,8850.0,Monthly contribution
SAV008361,MEM0361,Nairobi,2023-07-01,Deposit,1640.0,10490.0,Monthly contribution
SAV008362,MEM0361,Nairobi,2023-08-03,Deposit,1580.0,12070.0,Monthly contribution
SAV008363,MEM0361,Nairobi,2023-09-01,Deposit,1640.0,13710.0,Monthly contribution
SAV008364,MEM0361,Nairobi,2023-10-03,Deposit,1580.0,15290.0,Monthly contribution
SAV008365,MEM0361,Nairobi,2023-11-05,Deposit,1390.0,16680.0,Monthly contribution
SAV008366,MEM0361,Nairobi,2023-12-01,Deposit,1490.0,18170.0,Monthly contribution
SAV008380,MEM0361,Nairobi,2023-12-15,Withdrawal,-20000.0,-1830.0,Member withdrawal request
SAV008379,MEM0361,Nairobi,2023-12-26,Withdrawal,-5000.0,-6830.0,Member withdrawal request
SAV008367,MEM0361,Nairobi,2024-01-05,Deposit,1490.0,-5340.0,Monthly contribution
SAV008368,MEM0361,Nairobi,2024-02-01,Deposit,1430.0,-3910.0,Monthly contribution
SAV008369,MEM0361,Nairobi,2024-03-01,Deposit,1460.0,-2450.0,Monthly contribution
SAV008370,MEM0361,Nairobi,2024-04-04,Deposit,1460.0,-990.0,Monthly contribution
SAV008371,MEM0361,Nairobi,2024-05-05,Deposit,1590.0,600.0,Monthly contribution
SAV008372,MEM0361,Nairobi,2024-06-06,Deposit,1630.0,2230.0,Monthly contribution
SAV008373,MEM0361,Nairobi,2024-07-05,Deposit,1360.0,3590.0,Monthly contribution
SAV008374,MEM0361,Nairobi,2024-08-01,Deposit,1590.0,5180.0,Monthly contribution
SAV008375,MEM0361,Nairobi,2024-09-02,Deposit,1650.0,6830.0,Monthly contribution
SAV008376,MEM0361,Nairobi,2024-10-02,Deposit,1390.0,8220.0,Monthly contribution
SAV008377,MEM0361,Nairobi,2024-11-06,Deposit,1510.0,9730.0,Monthly contribution
SAV008378,MEM0361,Nairobi,2024-12-04,Deposit,1510.0,11240.0,Monthly contribution
SAV008381,MEM0362,Nakuru,2023-01-04,Deposit,2120.0,2120.0,Monthly contribution
SAV008382,MEM0362,Nakuru,2023-02-05,Deposit,1840.0,3960.0,Monthly contribution
SAV008383,MEM0362,Nakuru,2023-03-04,Deposit,2110.0,6070.0,Monthly contribution
SAV008384,MEM0362,Nakuru,2023-04-02,Deposit,1880.0,7950.0,Monthly contribution
SAV008385,MEM0362,Nakuru,2023-05-04,Deposit,2050.0,10000.0,Monthly contribution
SAV008386,MEM0362,Nakuru,2023-06-06,Deposit,2110.0,12110.0,Monthly contribution
SAV008387,MEM0362,Nakuru,2023-07-06,Deposit,2080.0,14190.0,Monthly contribution
SAV008388,MEM0362,Nakuru,2023-08-06,Deposit,1890.0,16080.0,Monthly contribution
SAV008389,MEM0362,Nakuru,2023-09-04,Deposit,2170.0,18250.0,Monthly contribution
SAV008390,MEM0362,Nakuru,2023-10-04,Deposit,2020.0,20270.0,Monthly contribution
SAV008391,MEM0362,Nakuru,2023-11-06,Deposit,1950.0,22220.0,Monthly contribution
SAV008392,MEM0362,Nakuru,2023-12-01,Deposit,1950.0,24170.0,Monthly contribution
SAV008405,MEM0362,Nakuru,2023-12-15,Withdrawal,-5000.0,19170.0,Member withdrawal request
SAV008393,MEM0362,Nakuru,2024-01-02,Deposit,1810.0,20980.0,Monthly contribution
SAV008394,MEM0362,Nakuru,2024-02-03,Deposit,1800.0,22780.0,Monthly contribution
SAV008395,MEM0362,Nakuru,2024-03-06,Deposit,1810.0,24590.0,Monthly contribution
SAV008396,MEM0362,Nakuru,2024-04-06,Deposit,2170.0,26760.0,Monthly contribution
SAV008397,MEM0362,Nakuru,2024-05-06,Deposit,1940.0,28700.0,Monthly contribution
SAV008398,MEM0362,Nakuru,2024-06-03,Deposit,2140.0,30840.0,Monthly contribution
SAV008399,MEM0362,Nakuru,2024-07-01,Deposit,2140.0,32980.0,Monthly contribution
SAV008400,MEM0362,Nakuru,2024-08-01,Deposit,1850.0,34830.0,Monthly contribution
SAV008401,MEM0362,Nakuru,2024-09-05,Deposit,2040.0,36870.0,Monthly contribution
SAV008406,MEM0362,Nakuru,2024-10-01,Withdrawal,-5000.0,31870.0,Member withdrawal request
SAV008402,MEM0362,Nakuru,2024-10-05,Deposit,2110.0,33980.0,Monthly contribution
SAV008403,MEM0362,Nakuru,2024-11-04,Deposit,1850.0,35830.0,Monthly contribution
SAV008404,MEM0362,Nakuru,2024-12-05,Deposit,2020.0,37850.0,Monthly contribution
SAV008407,MEM0363,Mombasa,2023-01-03,Deposit,1600.0,1600.0,Monthly contribution
SAV008408,MEM0363,Mombasa,2023-02-05,Deposit,1420.0,3020.0,Monthly contribution
SAV008409,MEM0363,Mombasa,2023-03-03,Deposit,1600.0,4620.0,Monthly contribution
SAV008410,MEM0363,Mombasa,2023-04-01,Deposit,1360.0,5980.0,Monthly contribution
SAV008411,MEM0363,Mombasa,2023-05-03,Deposit,1370.0,7350.0,Monthly contribution
SAV008412,MEM0363,Mombasa,2023-06-02,Deposit,1550.0,8900.0,Monthly contribution
SAV008413,MEM0363,Mombasa,2023-07-04,Deposit,1560.0,10460.0,Monthly contribution
SAV008414,MEM0363,Mombasa,2023-08-03,Deposit,1650.0,12110.0,Monthly contribution
SAV008415,MEM0363,Mombasa,2023-09-04,Deposit,1450.0,13560.0,Monthly contribution
SAV008416,MEM0363,Mombasa,2023-10-05,Deposit,1640.0,15200.0,Monthly contribution
SAV008417,MEM0363,Mombasa,2023-11-04,Deposit,1460.0,16660.0,Monthly contribution
SAV008418,MEM0363,Mombasa,2023-12-03,Deposit,1440.0,18100.0,Monthly contribution
SAV008419,MEM0364,Nairobi,2023-01-01,Deposit,1470.0,1470.0,Monthly contribution
