payment_id,loan_id,member_id,branch,due_date,payment_date,installment_due_kes,amount_paid_kes,days_late,payment_status
PAY0006351,LN00685,MEM0531,Kisumu,2024-11-04,2024-11-07,10921.26,10921.26,3,Paid on Time
PAY0006352,LN00685,MEM0531,Kisumu,2024-12-04,2024-12-08,10921.26,10921.26,4,Paid on Time
PAY0006353,LN00686,MEM0531,Kisumu,2023-09-05,2023-09-06,12483.35,12483.35,1,Paid on Time
PAY0006354,LN00686,MEM0531,Kisumu,2023-10-05,2023-10-09,12483.35,12483.35,4,Paid on Time
PAY0006355,LN00686,MEM0531,Kisumu,2023-11-05,2023-11-07,12483.35,12483.35,2,Paid on Time
PAY0006356,LN00686,MEM0531,Kisumu,2023-12-05,2023-12-06,12483.35,12483.35,1,Paid on Time
PAY0006357,LN00686,MEM0531,Kisumu,2024-01-05,2024-01-10,12483.35,12483.35,5,Paid on Time
PAY0006358,LN00686,MEM0531,Kisumu,2024-02-05,2024-02-08,12483.35,12483.35,3,Paid on Time
PAY0006359,LN00686,MEM0531,Kisumu,2024-03-05,2024-03-07,12483.35,12483.35,2,Paid on Time
PAY0006360,LN00686,MEM0531,Kisumu,2024-04-05,2024-04-06,12483.35,12483.35,1,Paid on Time
PAY0006361,LN00686,MEM0531,Kisumu,2024-05-05,2024-05-09,12483.35,12483.35,4,Paid on Time
PAY0006362,LN00686,MEM0531,Kisumu,2024-06-05,2024-06-06,12483.35,12483.35,1,Paid on Time
PAY0006363,LN00686,MEM0531,Kisumu,2024-07-05,2024-07-05,12483.35,12483.35,0,Paid on Time
PAY0006364,LN00686,MEM0531,Kisumu,2024-08-05,2024-08-09,12483.35,12483.35,4,Paid on Time
PAY0006365,LN00686,MEM0531,Kisumu,2024-09-05,2024-09-07,12483.35,12483.35,2,Paid on Time
PAY0006366,LN00686,MEM0531,Kisumu,2024-10-05,2024-10-06,12483.35,12483.35,1,Paid on Time
PAY0006367,LN00686,MEM0531,Kisumu,2024-11-05,2024-11-07,12483.35,12483.35,2,Paid on Time
PAY0006368,LN00686,MEM0531,Kisumu,2024-12-05,2024-12-07,12483.35,12483.35,2,Paid on Time
PAY0006369,LN00687,MEM0533,Nairobi,2023-09-16,2023-09-16,13192.57,13192.57,0,Paid on Time
PAY0006370,LN00687,MEM0533,Nairobi,2023-10-16,2023-10-18,13192.57,13192.57,2,Paid on Time
PAY0006371,LN00687,MEM0533,Nairobi,2023-11-16,2023-11-20,13192.57,13192.57,4,Paid on Time
PAY0006372,LN00687,MEM0533,Nairobi,2023-12-16,2023-12-16,13192.57,13192.57,0,Paid on Time
PAY0006373,LN00687,MEM0533,Nairobi,2024-01-16,2024-01-20,13192.57,13192.57,4,Paid on Time
PAY0006374,LN00687,MEM0533,Nairobi,2024-02-16,2024-03-06,13192.57,6596.28,19,Partial Payment
PAY0006375,LN00687,MEM0533,Nairobi,2024-03-16,2024-03-20,13192.57,13192.57,4,Paid on Time
PAY0006376,LN00687,MEM0533,Nairobi,2024-04-16,2024-04-20,13192.57,13192.57,4,Paid on Time
PAY0006377,LN00687,MEM0533,Nairobi,2024-05-16,2024-05-21,13192.57,13192.57,5,Paid on Time
PAY0006378,LN00687,MEM0533,Nairobi,2024-06-16,2024-06-16,13192.57,13192.57,0,Paid on Time
PAY0006379,LN00687,MEM0533,Nairobi,2024-07-16,2024-07-16,13192.57,13192.57,0,Paid on Time
PAY0006380,LN00687,MEM0533,Nairobi,2024-08-16,2024-08-24,13192.57,13192.57,8,Late Payment
PAY0006381,LN00687,MEM0533,Nairobi,2024-09-16,2024-09-18,13192.57,13192.57,2,Paid on Time
PAY0006382,LN00687,MEM0533,Nairobi,2024-10-16,2024-11-15,13192.57,6596.28,30,Partial Payment
PAY0006383,LN00687,MEM0533,Nairobi,2024-11-16,2024-11-17,13192.57,13192.57,1,Paid on Time
PAY0006384,LN00687,MEM0533,Nairobi,2024-12-16,2024-12-20,13192.57,13192.57,4,Paid on Time
PAY0006385,LN00689,MEM0535,Mombasa,2024-09-24,2024-09-24,70869.12,70869.12,0,Paid on Time
PAY0006386,LN00689,MEM0535,Mombasa,2024-10-24,2024-10-24,70869.12,70869.12,0,Paid on Time
PAY0006387,LN00689,MEM0535,Mombasa,2024-11-24,2024-11-24,70869.12,70869.12,0,Paid on Time
PAY0006388,LN00689,MEM0535,Mombasa,2024-12-24,2024-12-24,70869.12,70869.12,0,Paid on Time
PAY0006389,LN00690,MEM0535,Mombasa,2023-10-09,2024-02-02,15701.9,4166.39,116,Defaulted
PAY0006390,LN00690,MEM0535,Mombasa,2023-11-09,,15701.9,0.0,98,Defaulted
PAY0006391,LN00690,MEM0535,Mombasa,2023-12-09,,15701.9,0.0,152,Defaulted
PAY0006392,LN00690,MEM0535,Mombasa,2024-01-09,2024-05-24,15701.9,4143.37,136,Defaulted
PAY0006393,LN00690,MEM0535,Mombasa,2024-02-09,2024-07-10,15701.9,4688.93,152,Defaulted
PAY0006394,LN00690,MEM0535,Mombasa,2024-03-09,,15701.9,0.0,151,Defaulted
PAY0006395,LN00691,MEM0535,Mombasa,2023-10-03,2023-10-04,6769.37,6769.37,1,Paid on Time
PAY0006396,LN00691,MEM0535,Mombasa,2023-11-03,2023-11-08,6769.37,6769.37,5,Paid on Time
PAY0006397,LN00691,MEM0535,Mombasa,2023-12-03,2023-12-06,6769.37,6769.37,3,Paid on Time
PAY0006398,LN00691,MEM0535,Mombasa,2024-01-03,2024-01-10,6769.37,6769.37,7,Late Payment
PAY0006399,LN00691,MEM0535,Mombasa,2024-02-03,2024-02-06,6769.37,6769.37,3,Paid on Time
PAY0006400,LN00691,MEM0535,Mombasa,2024-03-03,2024-03-25,6769.37,6769.37,22,Late Payment
PAY0006401,LN00691,MEM0535,Mombasa,2024-04-03,2024-04-08,6769.37,6769.37,5,Paid on Time
PAY0006402,LN00691,MEM0535,Mombasa,2024-05-03,2024-05-04,6769.37,6769.37,1,Paid on Time
PAY0006403,LN00691,MEM0535,Mombasa,2024-06-03,2024-06-03,6769.37,6769.37,0,Paid on Time
PAY0006404,LN00691,MEM0535,Mombasa,2024-07-03,2024-07-05,6769.37,6769.37,2,Paid on Time
PAY0006405,LN00691,MEM0535,Mombasa,2024-08-03,2024-08-05,6769.37,6769.37,2,Paid on Time
PAY0006406,LN00691,MEM0535,Mombasa,2024-09-03,2024-09-16,6769.37,3384.68,13,Partial Payment
PAY0006407,LN00692,MEM0536,Mombasa,2023-07-01,2023-07-02,7826.68,7826.68,1,Paid on Time
PAY0006408,LN00692,MEM0536,Mombasa,2023-08-01,2023-08-06,7826.68,7826.68,5,Paid on Time
PAY0006409,LN00692,MEM0536,Mombasa,2023-09-01,2023-09-06,7826.68,7826.68,5,Paid on Time
PAY0006410,LN00692,MEM0536,Mombasa,2023-10-01,2023-10-01,7826.68,7826.68,0,Paid on Time
PAY0006411,LN00692,MEM0536,Mombasa,2023-11-01,2023-11-01,7826.68,7826.68,0,Paid on Time
PAY0006412,LN00692,MEM0536,Mombasa,2023-12-01,2023-12-02,7826.68,7826.68,1,Paid on Time
PAY0006413,LN00692,MEM0536,Mombasa,2024-01-01,2024-01-04,7826.68,7826.68,3,Paid on Time
PAY0006414,LN00692,MEM0536,Mombasa,2024-02-01,2024-02-06,7826.68,7826.68,5,Paid on Time
PAY0006415,LN00692,MEM0536,Mombasa,2024-03-01,2024-03-01,7826.68,7826.68,0,Paid on Time
PAY0006416,LN00692,MEM0536,Mombasa,2024-04-01,2024-04-05,7826.68,7826.68,4,Paid on Time
PAY0006417,LN00692,MEM0536,Mombasa,2024-05-01,2024-05-02,7826.68,7826.68,1,Paid on Time
PAY0006418,LN00692,MEM0536,Mombasa,2024-06-01,2024-06-03,7826.68,7826.68,2,Paid on Time
PAY0006419,LN00692,MEM0536,Mombasa,2024-07-01,2024-07-06,7826.68,7826.68,5,Paid on Time
PAY0006420,LN00692,MEM0536,Mombasa,2024-08-01,2024-08-04,7826.68,7826.68,3,Paid on Time
PAY0006421,LN00692,MEM0536,Mombasa,2024-09-01,2024-09-01,7826.68,7826.68,0,Paid on Time
PAY0006422,LN00692,MEM0536,Mombasa,2024-10-01,2024-10-03,7826.68,7826.68,2,Paid on Time
PAY0006423,LN00692,MEM0536,Mombasa,2024-11-01,2024-11-01,7826.68,7826.68,0,Paid on Time
PAY0006424,LN00692,MEM0536,Mombasa,2024-12-01,2024-12-03,7826.68,7826.68,2,Paid on Time
PAY0006425,LN00693,MEM0537,Mombasa,2024-01-20,2024-02-03,13866.49,6933.24,14,Partial Payment
PAY0006426,LN00693,MEM0537,Mombasa,2024-02-20,2024-02-21,13866.49,13866.49,1,Paid on Time
PAY0006427,LN00693,MEM0537,Mombasa,2024-03-20,2024-03-24,13866.49,13866.49,4,Paid on Time
PAY0006428,LN00693,MEM0537,Mombasa,2024-04-20,2024-04-22,13866.49,13866.49,2,Paid on Time
PAY0006429,LN00693,MEM0537,Mombasa,2024-05-20,2024-06-03,13866.49,13866.49,14,Late Payment
PAY0006430,LN00693,MEM0537,Mombasa,2024-06-20,2024-06-23,13866.49,13866.49,3,Paid on Time
PAY0006431,LN00694,MEM0539,Mombasa,2023-03-06,2023-03-09,63693.06,63693.06,3,Paid on Time
PAY0006432,LN00694,MEM0539,Mombasa,2023-04-06,2023-04-07,63693.06,63693.06,1,Paid on Time
PAY0006433,LN00694,MEM0539,Mombasa,2023-05-06,2023-05-06,63693.06,63693.06,0,Paid on Time
PAY0006434,LN00694,MEM0539,Mombasa,2023-06-06,2023-06-07,63693.06,63693.06,1,Paid on Time
PAY0006435,LN00694,MEM0539,Mombasa,2023-07-06,2023-07-08,63693.06,63693.06,2,Paid on Time
PAY0006436,LN00694,MEM0539,Mombasa,2023-08-06,2023-08-11,63693.06,63693.06,5,Paid on Time
PAY0006437,LN00694,MEM0539,Mombasa,2023-09-06,2023-09-10,63693.06,63693.06,4,Paid on Time
PAY0006438,LN00694,MEM0539,Mombasa,2023-10-06,2023-10-09,63693.06,63693.06,3,Paid on Time
PAY0006439,LN00694,MEM0539,Mombasa,2023-11-06,2023-11-10,63693.06,63693.06,4,Paid on Time
PAY0006440,LN00694,MEM0539,Mombasa,2023-12-06,2023-12-08,63693.06,63693.06,2,Paid on Time
PAY0006441,LN00694,MEM0539,Mombasa,2024-01-06,2024-01-07,63693.06,63693.06,1,Paid on Time
PAY0006442,LN00694,MEM0539,Mombasa,2024-02-06,2024-02-09,63693.06,63693.06,3,Paid on Time
PAY0006443,LN00695,MEM0539,Mombasa,2024-08-10,2024-08-13,8425.21,8425.21,3,Paid on Time
PAY0006444,LN00695,MEM0539,Mombasa,2024-09-10,2024-09-15,8425.21,8425.21,5,Paid on Time
PAY0006445,LN00695,MEM0539,Mombasa,2024-10-10,2024-10-14,8425.21,8425.21,4,Paid on Time
PAY0006446,LN00695,MEM0539,Mombasa,2024-11-10,2024-11-14,8425.21,8425.21,4,Paid on Time
PAY0006447,LN00695,MEM0539,Mombasa,2024-12-10,2024-12-18,8425.21,8425.21,8,Late Payment
PAY0006448,LN00696,MEM0539,Mombasa,2024-04-28,2024-05-03,42648.88,42648.88,5,Paid on Time
PAY0006449,LN00696,MEM0539,Mombasa,2024-05-28,2024-06-03,42648.88,42648.88,6,Late Payment
PAY0006450,LN00696,MEM0539,Mombasa,2024-06-28,2024-07-03,42648.88,42648.88,5,Paid on Time
PAY0006451,LN00696,MEM0539,Mombasa,2024-07-28,2024-07-28,42648.88,42648.88,0,Paid on Time
PAY0006452,LN00696,MEM0539,Mombasa,2024-08-28,2024-08-29,42648.88,42648.88,1,Paid on Time
PAY0006453,LN00696,MEM0539,Mombasa,2024-09-28,2024-10-02,42648.88,42648.88,4,Paid on Time
PAY0006454,LN00696,MEM0539,Mombasa,2024-10-28,2024-10-28,42648.88,42648.88,0,Paid on Time
PAY0006455,LN00696,MEM0539,Mombasa,2024-11-28,2024-11-29,42648.88,42648.88,1,Paid on Time
PAY0006456,LN00696,MEM0539,Mombasa,2024-12-28,2024-12-29,42648.88,42648.88,1,Paid on Time
PAY0006457,LN00697,MEM0540,Mombasa,2023-06-27,2023-07-02,9435.88,9435.88,5,Paid on Time
PAY0006458,LN00697,MEM0540,Mombasa,2023-07-27,2023-07-30,9435.88,9435.88,3,Paid on Time
PAY0006459,LN00697,MEM0540,Mombasa,2023-08-27,2023-08-30,9435.88,9435.88,3,Paid on Time
PAY0006460,LN00697,MEM0540,Mombasa,2023-09-27,2023-10-01,9435.88,9435.88,4,Paid on Time
PAY0006461,LN00697,MEM0540,Mombasa,2023-10-27,2023-10-27,9435.88,9435.88,0,Paid on Time
PAY0006462,LN00697,MEM0540,Mombasa,2023-11-27,2023-11-27,9435.88,9435.88,0,Paid on Time
PAY0006463,LN00698,MEM0541,Kisumu,2023-12-16,2024-01-07,30848.49,30848.49,22,Late Payment
PAY0006464,LN00698,MEM0541,Kisumu,2024-01-16,2024-01-19,30848.49,30848.49,3,Paid on Time
PAY0006465,LN00698,MEM0541,Kisumu,2024-02-16,2024-02-17,30848.49,30848.49,1,Paid on Time
PAY0006466,LN00698,MEM0541,Kisumu,2024-03-16,2024-04-06,30848.49,15424.25,21,Partial Payment
PAY0006467,LN00698,MEM0541,Kisumu,2024-04-16,2024-04-20,30848.49,30848.49,4,Paid on Time
PAY0006468,LN00698,MEM0541,Kisumu,2024-05-16,2024-05-19,30848.49,30848.49,3,Paid on Time
PAY0006469,LN00698,MEM0541,Kisumu,2024-06-16,2024-06-18,30848.49,30848.49,2,Paid on Time
PAY0006470,LN00698,MEM0541,Kisumu,2024-07-16,2024-07-21,30848.49,30848.49,5,Paid on Time
PAY0006471,LN00698,MEM0541,Kisumu,2024-08-16,2024-08-19,30848.49,30848.49,3,Paid on Time
PAY0006472,LN00698,MEM0541,Kisumu,2024-09-16,2024-09-16,30848.49,30848.49,0,Paid on Time
PAY0006473,LN00698,MEM0541,Kisumu,2024-10-16,2024-10-16,30848.49,30848.49,0,Paid on Time
PAY0006474,LN00698,MEM0541,Kisumu,2024-11-16,2024-11-21,30848.49,30848.49,5,Paid on Time
PAY0006475,LN00700,MEM0542,Kisumu,2024-10-28,2024-11-07,4217.28,4217.28,10,Late Payment
PAY0006476,LN00700,MEM0542,Kisumu,2024-11-28,2024-12-16,4217.28,4217.28,18,Late Payment
PAY0006477,LN00700,MEM0542,Kisumu,2024-12-28,2024-12-30,4217.28,4217.28,2,Paid on Time
PAY0006478,LN00701,MEM0543,Nairobi,2023-03-08,2023-03-11,11323.05,11323.05,3,Paid on Time
PAY0006479,LN00701,MEM0543,Nairobi,2023-04-08,2023-04-09,11323.05,11323.05,1,Paid on Time
PAY0006480,LN00701,MEM0543,Nairobi,2023-05-08,2023-05-12,11323.05,11323.05,4,Paid on Time
PAY0006481,LN00701,MEM0543,Nairobi,2023-06-08,2023-06-10,11323.05,11323.05,2,Paid on Time
PAY0006482,LN00701,MEM0543,Nairobi,2023-07-08,2023-07-11,11323.05,11323.05,3,Paid on Time
PAY0006483,LN00701,MEM0543,Nairobi,2023-08-08,2023-08-09,11323.05,11323.05,1,Paid on Time
PAY0006484,LN00702,MEM0543,Nairobi,2023-08-21,2023-08-21,2487.77,2487.77,0,Paid on Time
PAY0006485,LN00702,MEM0543,Nairobi,2023-09-21,2023-09-21,2487.77,2487.77,0,Paid on Time
PAY0006486,LN00702,MEM0543,Nairobi,2023-10-21,2023-10-21,2487.77,2487.77,0,Paid on Time
PAY0006487,LN00702,MEM0543,Nairobi,2023-11-21,2023-11-21,2487.77,2487.77,0,Paid on Time
PAY0006488,LN00702,MEM0543,Nairobi,2023-12-21,2023-12-21,2487.77,2487.77,0,Paid on Time
PAY0006489,LN00702,MEM0543,Nairobi,2024-01-21,2024-01-21,2487.77,2487.77,0,Paid on Time
PAY0006490,LN00702,MEM0543,Nairobi,2024-02-21,2024-02-21,2487.77,2487.77,0,Paid on Time
PAY0006491,LN00702,MEM0543,Nairobi,2024-03-21,2024-03-21,2487.77,2487.77,0,Paid on Time
PAY0006492,LN00702,MEM0543,Nairobi,2024-04-21,2024-04-21,2487.77,2487.77,0,Paid on Time
PAY0006493,LN00702,MEM0543,Nairobi,2024-05-21,2024-05-21,2487.77,2487.77,0,Paid on Time
PAY0006494,LN00702,MEM0543,Nairobi,2024-06-21,2024-06-21,2487.77,2487.77,0,Paid on Time
PAY0006495,LN00702,MEM0543,Nairobi,2024-07-21,2024-07-21,2487.77,2487.77,0,Paid on Time
PAY0006496,LN00703,MEM0545,Nairobi,2024-10-24,2024-12-06,33163.16,22921.32,43,Late Payment
PAY0006497,LN00703,MEM0545,Nairobi,2024-11-24,2025-01-12,33163.16,27631.53,49,Late Payment
PAY0006498,LN00703,MEM0545,Nairobi,2024-12-24,2025-02-03,33163.16,20483.19,41,Late Payment
PAY0006499,LN00704,MEM0546,Nairobi,2023-05-03,2023-05-05,8526.24,8526.24,2,Paid on Time
PAY0006500,LN00704,MEM0546,Nairobi,2023-06-03,2023-06-06,8526.24,8526.24,3,Paid on Time
PAY0006501,LN00704,MEM0546,Nairobi,2023-07-03,2023-07-05,8526.24,8526.24,2,Paid on Time
PAY0006502,LN00704,MEM0546,Nairobi,2023-08-03,2023-08-06,8526.24,8526.24,3,Paid on Time
PAY0006503,LN00704,MEM0546,Nairobi,2023-09-03,2023-09-08,8526.24,8526.24,5,Paid on Time
PAY0006504,LN00704,MEM0546,Nairobi,2023-10-03,2023-10-04,8526.24,8526.24,1,Paid on Time
PAY0006505,LN00704,MEM0546,Nairobi,2023-11-03,2023-11-04,8526.24,8526.24,1,Paid on Time
PAY0006506,LN00704,MEM0546,Nairobi,2023-12-03,2023-12-07,8526.24,8526.24,4,Paid on Time
PAY0006507,LN00704,MEM0546,Nairobi,2024-01-03,2024-01-13,8526.24,8526.24,10,Late Payment
PAY0006508,LN00704,MEM0546,Nairobi,2024-02-03,2024-02-16,8526.24,4263.12,13,Partial Payment
PAY0006509,LN00704,MEM0546,Nairobi,2024-03-03,2024-03-06,8526.24,8526.24,3,Paid on Time
PAY0006510,LN00704,MEM0546,Nairobi,2024-04-03,2024-04-06,8526.24,8526.24,3,Paid on Time
PAY0006511,LN00705,MEM0546,Nairobi,2024-01-13,2024-01-16,7709.38,7709.38,3,Paid on Time
PAY0006512,LN00705,MEM0546,Nairobi,2024-02-13,2024-02-18,7709.38,7709.38,5,Paid on Time
PAY0006513,LN00705,MEM0546,Nairobi,2024-03-13,2024-04-05,7709.38,3854.69,23,Partial Payment
PAY0006514,LN00705,MEM0546,Nairobi,2024-04-13,2024-04-13,7709.38,7709.38,0,Paid on Time
PAY0006515,LN00705,MEM0546,Nairobi,2024-05-13,2024-05-17,7709.38,7709.38,4,Paid on Time
PAY0006516,LN00705,MEM0546,Nairobi,2024-06-13,2024-06-14,7709.38,7709.38,1,Paid on Time
PAY0006517,LN00705,MEM0546,Nairobi,2024-07-13,2024-07-16,7709.38,7709.38,3,Paid on Time
PAY0006518,LN00705,MEM0546,Nairobi,2024-08-13,2024-08-18,7709.38,7709.38,5,Paid on Time
PAY0006519,LN00705,MEM0546,Nairobi,2024-09-13,2024-09-22,7709.38,7709.38,9,Late Payment
PAY0006520,LN00705,MEM0546,Nairobi,2024-10-13,2024-10-28,7709.38,3854.69,15,Partial Payment
PAY0006521,LN00705,MEM0546,Nairobi,2024-11-13,2024-11-15,7709.38,7709.38,2,Paid on Time
PAY0006522,LN00705,MEM0546,Nairobi,2024-12-13,2024-12-16,7709.38,7709.38,3,Paid on Time
PAY0006523,LN00706,MEM0547,Nairobi,2023-07-13,2023-07-13,20741.57,20741.57,0,Paid on Time
PAY0006524,LN00706,MEM0547,Nairobi,2023-08-13,2023-08-18,20741.57,20741.57,5,Paid on Time
PAY0006525,LN00706,MEM0547,Nairobi,2023-09-13,2023-09-16,20741.57,20741.57,3,Paid on Time
PAY0006526,LN00706,MEM0547,Nairobi,2023-10-13,2023-10-16,20741.57,20741.57,3,Paid on Time
PAY0006527,LN00706,MEM0547,Nairobi,2023-11-13,2023-11-16,20741.57,20741.57,3,Paid on Time
PAY0006528,LN00706,MEM0547,Nairobi,2023-12-13,2023-12-14,20741.57,20741.57,1,Paid on Time
PAY0006529,LN00706,MEM0547,Nairobi,2024-01-13,2024-01-14,20741.57,20741.57,1,Paid on Time
PAY0006530,LN00706,MEM0547,Nairobi,2024-02-13,2024-02-16,20741.57,20741.57,3,Paid on Time
PAY0006531,LN00706,MEM0547,Nairobi,2024-03-13,2024-03-17,20741.57,20741.57,4,Paid on Time
PAY0006532,LN00706,MEM0547,Nairobi,2024-04-13,2024-04-18,20741.57,20741.57,5,Paid on Time
PAY0006533,LN00706,MEM0547,Nairobi,2024-05-13,2024-05-15,20741.57,20741.57,2,Paid on Time
PAY0006534,LN00706,MEM0547,Nairobi,2024-06-13,2024-06-13,20741.57,20741.57,0,Paid on Time
PAY0006535,LN00706,MEM0547,Nairobi,2024-07-13,2024-07-13,20741.57,20741.57,0,Paid on Time
PAY0006536,LN00706,MEM0547,Nairobi,2024-08-13,2024-08-16,20741.57,20741.57,3,Paid on Time
PAY0006537,LN00706,MEM0547,Nairobi,2024-09-13,2024-09-13,20741.57,20741.57,0,Paid on Time
PAY0006538,LN00706,MEM0547,Nairobi,2024-10-13,2024-10-16,20741.57,20741.57,3,Paid on Time
PAY0006539,LN00706,MEM0547,Nairobi,2024-11-13,2024-11-17,20741.57,20741.57,4,Paid on Time
PAY0006540,LN00706,MEM0547,Nairobi,2024-12-13,2024-12-14,20741.57,20741.57,1,Paid on Time
PAY0006541,LN00707,MEM0547,Nairobi,2024-07-25,2024-07-25,4460.6,4460.6,0,Paid on Time
PAY0006542,LN00707,MEM0547,Nairobi,2024-08-25,2024-08-25,4460.6,4460.6,0,Paid on Time
PAY0006543,LN00707,MEM0547,Nairobi,2024-09-25,2024-09-25,4460.6,4460.6,0,Paid on Time
PAY0006544,LN00707,MEM0547,Nairobi,2024-10-25,2024-10-25,4460.6,4460.6,0,Paid on Time
PAY0006545,LN00707,MEM0547,Nairobi,2024-11-25,2024-11-25,4460.6,4460.6,0,Paid on Time
PAY0006546,LN00707,MEM0547,Nairobi,2024-12-25,2024-12-25,4460.6,4460.6,0,Paid on Time
PAY0006547,LN00708,MEM0548,Nakuru,2024-03-25,2024-03-30,36363.78,36363.78,5,Paid on Time
PAY0006548,LN00708,MEM0548,Nakuru,2024-04-25,2024-04-28,36363.78,36363.78,3,Paid on Time
PAY0006549,LN00708,MEM0548,Nakuru,2024-05-25,2024-05-26,36363.78,36363.78,1,Paid on Time
PAY0006550,LN00708,MEM0548,Nakuru,2024-06-25,2024-06-27,36363.78,36363.78,2,Paid on Time
PAY0006551,LN00708,MEM0548,Nakuru,2024-07-25,2024-07-30,36363.78,36363.78,5,Paid on Time
PAY0006552,LN00708,MEM0548,Nakuru,2024-08-25,2024-08-30,36363.78,36363.78,5,Paid on Time
PAY0006553,LN00708,MEM0548,Nakuru,2024-09-25,2024-09-27,36363.78,36363.78,2,Paid on Time
PAY0006554,LN00708,MEM0548,Nakuru,2024-10-25,2024-10-26,36363.78,36363.78,1,Paid on Time
PAY0006555,LN00708,MEM0548,Nakuru,2024-11-25,2024-11-25,36363.78,36363.78,0,Paid on Time
PAY0006556,LN00708,MEM0548,Nakuru,2024-12-25,2024-12-28,36363.78,36363.78,3,Paid on Time
PAY0006557,LN00709,MEM0548,Nakuru,2023-06-25,2023-06-29,19089.18,19089.18,4,Paid on Time
PAY0006558,LN00709,MEM0548,Nakuru,2023-07-25,2023-07-28,19089.18,19089.18,3,Paid on Time
PAY0006559,LN00709,MEM0548,Nakuru,2023-08-25,2023-08-26,19089.18,19089.18,1,Paid on Time
PAY0006560,LN00709,MEM0548,Nakuru,2023-09-25,2023-09-28,19089.18,19089.18,3,Paid on Time
PAY0006561,LN00709,MEM0548,Nakuru,2023-10-25,2023-10-30,19089.18,19089.18,5,Paid on Time
PAY0006562,LN00709,MEM0548,Nakuru,2023-11-25,2023-11-28,19089.18,19089.18,3,Paid on Time
PAY0006563,LN00710,MEM0549,Kisumu,2024-07-25,2024-07-29,4492.32,4492.32,4,Paid on Time
PAY0006564,LN00710,MEM0549,Kisumu,2024-08-25,2024-08-30,4492.32,4492.32,5,Paid on Time
PAY0006565,LN00710,MEM0549,Kisumu,2024-09-25,2024-09-27,4492.32,4492.32,2,Paid on Time
PAY0006566,LN00710,MEM0549,Kisumu,2024-10-25,2024-10-30,4492.32,4492.32,5,Paid on Time
PAY0006567,LN00710,MEM0549,Kisumu,2024-11-25,2024-11-30,4492.32,4492.32,5,Paid on Time
PAY0006568,LN00710,MEM0549,Kisumu,2024-12-25,2024-12-28,4492.32,4492.32,3,Paid on Time
PAY0006569,LN00711,MEM0549,Kisumu,2024-10-13,2024-10-20,6862.46,6862.46,7,Late Payment
PAY0006570,LN00711,MEM0549,Kisumu,2024-11-13,2024-11-13,6862.46,6862.46,0,Paid on Time
PAY0006571,LN00711,MEM0549,Kisumu,2024-12-13,2024-12-14,6862.46,6862.46,1,Paid on Time
PAY0006572,LN00712,MEM0550,Nairobi,2024-03-19,2024-03-19,30195.96,30195.96,0,Paid on Time
PAY0006573,LN00712,MEM0550,Nairobi,2024-04-19,2024-04-22,30195.96,30195.96,3,Paid on Time
PAY0006574,LN00712,MEM0550,Nairobi,2024-05-19,2024-05-24,30195.96,30195.96,5,Paid on Time
PAY0006575,LN00712,MEM0550,Nairobi,2024-06-19,2024-06-22,30195.96,30195.96,3,Paid on Time
PAY0006576,LN00712,MEM0550,Nairobi,2024-07-19,2024-07-23,30195.96,30195.96,4,Paid on Time
PAY0006577,LN00712,MEM0550,Nairobi,2024-08-19,2024-08-23,30195.96,30195.96,4,Paid on Time
PAY0006578,LN00713,MEM0551,Nairobi,2024-04-14,2024-04-18,22776.38,22776.38,4,Paid on Time
PAY0006579,LN00713,MEM0551,Nairobi,2024-05-14,2024-05-19,22776.38,22776.38,5,Paid on Time
PAY0006580,LN00713,MEM0551,Nairobi,2024-06-14,2024-06-19,22776.38,22776.38,5,Paid on Time
PAY0006581,LN00713,MEM0551,Nairobi,2024-07-14,2024-07-19,22776.38,22776.38,5,Paid on Time
PAY0006582,LN00713,MEM0551,Nairobi,2024-08-14,2024-08-19,22776.38,22776.38,5,Paid on Time
PAY0006583,LN00713,MEM0551,Nairobi,2024-09-14,2024-09-17,22776.38,22776.38,3,Paid on Time
PAY0006584,LN00714,MEM0552,Nairobi,2024-04-26,2024-04-28,39031.75,39031.75,2,Paid on Time
PAY0006585,LN00714,MEM0552,Nairobi,2024-05-26,2024-05-28,39031.75,39031.75,2,Paid on Time
PAY0006586,LN00714,MEM0552,Nairobi,2024-06-26,2024-07-19,39031.75,39031.75,23,Late Payment
PAY0006587,LN00714,MEM0552,Nairobi,2024-07-26,2024-07-28,39031.75,39031.75,2,Paid on Time
PAY0006588,LN00714,MEM0552,Nairobi,2024-08-26,2024-08-29,39031.75,39031.75,3,Paid on Time
PAY0006589,LN00714,MEM0552,Nairobi,2024-09-26,2024-09-26,39031.75,39031.75,0,Paid on Time
PAY0006590,LN00714,MEM0552,Nairobi,2024-10-26,2024-10-27,39031.75,39031.75,1,Paid on Time
PAY0006591,LN00714,MEM0552,Nairobi,2024-11-26,2024-11-30,39031.75,39031.75,4,Paid on Time
PAY0006592,LN00714,MEM0552,Nairobi,2024-12-26,2024-12-29,39031.75,39031.75,3,Paid on Time
PAY0006593,LN00715,MEM0552,Nairobi,2024-03-06,2024-03-10,19495.8,19495.8,4,Paid on Time
PAY0006594,LN00715,MEM0552,Nairobi,2024-04-06,2024-05-05,19495.8,9747.9,29,Partial Payment
PAY0006595,LN00715,MEM0552,Nairobi,2024-05-06,2024-05-08,19495.8,19495.8,2,Paid on Time
